EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
2883,0.21428571428571427,No,Travel_Frequently,Research & Development,0.42857142857142855,4,Medical,Male,1,Manager,Married,0.21779190343189186,0.625,0.14285714285714285,0,0.21428571428571427,1.0,0.1111111111111111,0.2857142857142857,0.0,3.0,1.0,3.0,2,3
2884,0.7380952380952381,No,Non-Travel,Research & Development,0.7857142857142857,1,Other,Female,2,Sales Executive,Divorced,0.5285562939420206,0.125,0.5714285714285714,1,0.25,1.0,0.3888888888888889,0.14285714285714285,0.5,4.0,4.0,3.0,3,3
2885,0.38095238095238093,No,Travel_Frequently,Research & Development,0.21428571428571427,2,Medical,Male,4,Sales Representative,Divorced,0.12616777424636424,0.125,0.8571428571428571,0,0.17857142857142858,0.5,0.2777777777777778,0.2857142857142857,0.0,4.0,3.0,4.0,3,4
2886,0.5238095238095238,No,Travel_Rarely,Research & Development,0.7857142857142857,3,Medical,Female,1,Laboratory Technician,Married,0.2242768628206363,1.0,0.07142857142857142,2,0.5357142857142857,0.0,0.3888888888888889,0.42857142857142855,0.5,3.0,4.0,4.0,2,3
2887,0.47619047619047616,Yes,Travel_Rarely,Sales,0.17857142857142858,4,Life Sciences,Female,3,Research Scientist,Married,0.6253170246235834,0.875,0.2857142857142857,0,0.6071428571428571,0.75,0.05555555555555555,0.0,0.0,2.0,1.0,3.0,3,3
2888,0.2619047619047619,Yes,Travel_Rarely,Sales,0.32142857142857145,2,Life Sciences,Female,2,Research Scientist,Married,0.03505730521044014,0.125,0.5714285714285714,2,0.35714285714285715,0.5,0.5555555555555556,0.14285714285714285,0.6428571428571429,2.0,4.0,2.0,3,3
2889,0.09523809523809523,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Female,4,Healthcare Representative,Divorced,0.7658030755401457,0.125,0.0,2,0.14285714285714285,0.75,0.2222222222222222,0.2857142857142857,0.14285714285714285,4.0,2.0,2.0,3,3
2890,0.42857142857142855,No,Travel_Frequently,Research & Development,0.0,3,Life Sciences,Female,2,Laboratory Technician,Single,0.08321294423577001,0.125,0.42857142857142855,0,0.2857142857142857,0.75,0.4444444444444444,0.14285714285714285,0.5,2.0,4.0,3.0,3,3
2891,0.5238095238095238,No,Non-Travel,Research & Development,0.9642857142857143,2,Life Sciences,Male,1,Manufacturing Director,Married,1.0,1.0,0.7857142857142857,0,0.17857142857142858,0.5,0.16666666666666666,0.0,0.14285714285714285,4.0,4.0,1.0,4,4
2892,0.6666666666666666,No,Travel_Rarely,Research & Development,0.8571428571428571,1,Medical,Male,5,Research Scientist,Divorced,0.15563902532986612,0.875,0.5,0,0.6071428571428571,0.75,0.2222222222222222,0.0,0.21428571428571427,4.0,1.0,3.0,3,3
2893,0.3333333333333333,Yes,Travel_Rarely,Research & Development,0.14285714285714285,3,Medical,Male,1,Healthcare Representative,Married,0.15846415615268547,0.125,0.0,0,0.5,0.5,0.7777777777777778,1.0,0.5714285714285714,4.0,4.0,2.0,4,3
2894,0.2857142857142857,No,Non-Travel,Research & Development,0.5714285714285714,4,Life Sciences,Male,2,Healthcare Representative,Single,0.34806895887508427,0.125,0.07142857142857142,1,0.42857142857142855,0.5,0.6111111111111112,0.7142857142857143,0.5714285714285714,3.0,3.0,3.0,2,3
2895,0.21428571428571427,No,Travel_Frequently,Research & Development,0.6071428571428571,2,Medical,Female,1,Laboratory Technician,Single,0.3535908054833221,0.125,0.5714285714285714,1,0.25,1.0,0.3888888888888889,0.0,0.5,4.0,3.0,3.0,3,3
2896,0.7857142857142857,No,Travel_Rarely,Research & Development,0.03571428571428571,1,Medical,Female,1,Manufacturing Director,Married,0.18607338919387462,0.625,0.14285714285714285,0,0.5714285714285714,0.5,0.5555555555555556,0.5714285714285714,0.5,2.0,2.0,1.0,3,3
2897,0.2857142857142857,Yes,Travel_Rarely,Research & Development,0.32142857142857145,4,Life Sciences,Female,2,Research Scientist,Single,0.2923368326431025,0.625,0.14285714285714285,0,0.2857142857142857,0.75,0.2777777777777778,0.0,0.2857142857142857,4.0,1.0,3.0,2,3
2898,0.5476190476190477,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Male,2,Human Resources,Single,0.3771549648463835,0.375,0.5714285714285714,2,0.5714285714285714,0.75,0.05555555555555555,0.0,0.0,4.0,4.0,3.0,2,3
2899,0.2857142857142857,Yes,Travel_Frequently,Sales,0.07142857142857142,2,Medical,Male,2,Healthcare Representative,Single,0.11897653215191499,0.625,0.21428571428571427,0,0.32142857142857145,0.5,0.3333333333333333,0.0,0.07142857142857142,3.0,1.0,,2,3
2900,0.2619047619047619,Yes,Travel_Rarely,Research & Development,0.03571428571428571,3,Life Sciences,Male,1,Sales Executive,Single,0.25483964172204565,0.0,0.14285714285714285,0,0.25,0.75,0.3333333333333333,0.14285714285714285,0.35714285714285715,3.0,3.0,2.0,2,3
2901,0.6428571428571429,No,Non-Travel,Research & Development,0.03571428571428571,3,Medical,Female,2,Research Scientist,Single,0.6009181675174163,0.75,0.07142857142857142,2,0.8214285714285714,0.5,1.0,1.0,0.5714285714285714,4.0,4.0,3.0,3,3
2902,0.8571428571428571,No,Travel_Rarely,Sales,0.25,2,Marketing,Female,2,Laboratory Technician,Married,0.3290635333397541,0.25,0.5714285714285714,0,0.5714285714285714,0.5,0.3333333333333333,0.0,0.35714285714285715,4.0,1.0,3.0,2,3
2903,0.42857142857142855,No,Travel_Rarely,Research & Development,0.5357142857142857,4,Life Sciences,Male,1,Healthcare Representative,Single,0.36765225207871843,1.0,1.0,2,0.5714285714285714,0.75,0.7222222222222222,0.42857142857142855,0.5,4.0,2.0,4.0,2,4
2904,0.35714285714285715,No,Travel_Rarely,Sales,0.2857142857142857,1,Other,Female,3,Sales Executive,Married,0.14677838774920543,0.75,0.7857142857142857,2,0.25,0.5,0.16666666666666666,0.14285714285714285,0.07142857142857142,3.0,2.0,3.0,3,4
2905,0.4523809523809524,No,Travel_Frequently,Sales,0.03571428571428571,4,Life Sciences,Male,2,Laboratory Technician,Divorced,0.27153359658416,0.125,0.2857142857142857,1,0.35714285714285715,1.0,0.5555555555555556,0.0,0.5,2.0,4.0,3.0,3,3
2906,0.47619047619047616,No,Travel_Rarely,Research & Development,0.0,2,Medical,Male,4,Laboratory Technician,Divorced,0.35076567466050274,0.0,0.07142857142857142,0,0.6071428571428571,1.0,0.8888888888888888,0.7142857142857143,0.9285714285714286,1.0,3.0,2.0,3,3
2907,0.30952380952380953,No,Non-Travel,Sales,0.10714285714285714,1,Medical,Female,3,Research Scientist,Married,0.5522488683424829,0.0,0.0,1,0.21428571428571427,0.5,0.2777777777777778,0.14285714285714285,0.2857142857142857,3.0,3.0,3.0,2,3
2908,0.9761904761904762,No,Travel_Rarely,Research & Development,0.14285714285714285,3,Life Sciences,Female,3,Manager,Married,1.0,0.375,0.14285714285714285,0,0.25,0.5,0.05555555555555555,0.0,0.0,3.0,4.0,3.0,3,3
2909,0.4523809523809524,No,Travel_Frequently,Sales,0.03571428571428571,3,Marketing,Female,2,Laboratory Technician,Divorced,0.5616231660727471,0.5,0.5714285714285714,0,0.4642857142857143,0.5,0.5,0.7142857142857143,0.5714285714285714,1.0,4.0,3.0,3,3
2910,0.2619047619047619,No,Travel_Frequently,Sales,0.5,4,Medical,Female,1,Sales Executive,Married,0.2541975665350413,0.125,0.5714285714285714,3,0.39285714285714285,1.0,0.6111111111111112,0.5714285714285714,0.07142857142857142,2.0,4.0,3.0,3,3
2911,0.40476190476190477,No,Travel_Frequently,Research & Development,0.6428571428571429,3,Life Sciences,Female,1,Sales Executive,Single,0.07293974124369963,0.125,0.14285714285714285,0,0.35714285714285715,1.0,0.5555555555555556,0.0,0.5714285714285714,3.0,3.0,4.0,2,3
2912,0.2619047619047619,Yes,Travel_Rarely,Research & Development,0.21428571428571427,1,Life Sciences,Female,1,Research Scientist,Single,0.07518700439821503,0.125,0.7142857142857143,0,0.14285714285714285,0.5,0.2222222222222222,0.0,0.07142857142857142,3.0,4.0,2.0,3,4
2913,0.8095238095238095,No,Travel_Rarely,Research & Development,0.0,2,Medical,Female,4,Manager,Single,0.47109056470512695,0.875,0.21428571428571427,0,0.21428571428571427,1.0,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,4.0,2.0,3,3
2914,0.5714285714285714,No,Travel_Rarely,Research & Development,0.21428571428571427,4,Life Sciences,Female,2,Sales Executive,Married,0.1564095155542714,0.125,0.0,2,0.7857142857142857,0.5,1.0,1.0,1.0,3.0,4.0,3.0,3,3
2915,0.9761904761904762,No,Travel_Rarely,Research & Development,0.10714285714285714,4,Technical Degree,Male,1,Healthcare Representative,Married,0.11242736524447013,1.0,0.0,0,0.25,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,2.0,3.0,2.0,4,3
2916,0.7619047619047619,No,Travel_Rarely,Research & Development,0.35714285714285715,2,Life Sciences,Male,2,Sales Executive,Divorced,0.33933673633182443,0.375,0.8571428571428571,1,1.0,0.5,0.3888888888888889,0.0,0.42857142857142855,4.0,4.0,2.0,4,4
2917,0.35714285714285715,Yes,Travel_Rarely,Sales,0.35714285714285715,4,Marketing,Male,1,Research Scientist,Married,0.39365629715239653,0.625,0.7142857142857143,0,0.2857142857142857,0.5,0.2777777777777778,0.0,0.2857142857142857,3.0,4.0,1.0,2,4
2918,0.5952380952380952,No,Travel_Rarely,Sales,0.0,3,Marketing,Female,2,Manufacturing Director,Married,0.12347105846094578,0.625,0.9285714285714286,0,0.7857142857142857,0.75,0.9444444444444444,0.14285714285714285,0.6428571428571429,4.0,4.0,3.0,3,4
2919,0.35714285714285715,Yes,Travel_Rarely,Sales,0.0,3,Life Sciences,Male,2,Manager,Married,0.26569071238242,0.875,0.0,0,0.4642857142857143,0.5,0.5,0.14285714285714285,0.5,1.0,1.0,4.0,3,3
2920,0.8095238095238095,No,Non-Travel,Research & Development,0.03571428571428571,3,Technical Degree,Male,1,Sales Executive,Single,0.2245979004141385,0.125,0.21428571428571427,0,1.0,0.75,1.0,1.0,0.8571428571428571,1.0,3.0,4.0,2,3
2921,0.3333333333333333,No,Travel_Rarely,Human Resources,0.42857142857142855,4,Life Sciences,Female,3,Manufacturing Director,Married,0.48508780378182287,0.25,0.35714285714285715,1,0.21428571428571427,0.5,0.2222222222222222,0.14285714285714285,0.14285714285714285,3.0,2.0,3.0,2,3
2922,0.3333333333333333,Yes,Travel_Rarely,Sales,0.7857142857142857,1,Life Sciences,Male,3,Healthcare Representative,Single,0.0936787697839417,0.0,0.0,0,0.14285714285714285,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,3.0,1.0,3,3
2923,0.5,No,Travel_Rarely,Sales,0.8928571428571429,4,Life Sciences,Male,2,Research Director,Divorced,0.4592121737455456,0.875,0.07142857142857142,1,0.25,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,3.0,3.0,3.0,4,3
2924,0.3333333333333333,No,Non-Travel,Sales,0.03571428571428571,4,Marketing,Male,4,Research Scientist,Married,0.0706282705704838,0.0,0.14285714285714285,1,0.14285714285714285,0.75,0.16666666666666666,0.2857142857142857,0.14285714285714285,3.0,4.0,3.0,2,3
2925,0.5476190476190477,No,Travel_Rarely,Sales,1.0,3,Life Sciences,Female,2,Laboratory Technician,Divorced,0.27512921763138465,0.25,0.2857142857142857,0,0.6071428571428571,0.75,0.05555555555555555,0.0,0.0,3.0,1.0,2.0,2,3
2926,0.5238095238095238,No,Travel_Rarely,Research & Development,0.03571428571428571,3,Life Sciences,Male,1,Manufacturing Director,Divorced,0.10973064945905166,0.125,0.21428571428571427,1,0.32142857142857145,1.0,0.5,0.5714285714285714,0.5,,4.0,3.0,2,3
2927,0.6428571428571429,No,Travel_Rarely,Research & Development,0.6071428571428571,1,Life Sciences,Female,2,Sales Representative,Married,0.308324504799512,0.0,0.21428571428571427,0,0.8928571428571429,1.0,1.0,0.14285714285714285,0.5,3.0,4.0,3.0,2,3
2928,0.30952380952380953,No,Travel_Frequently,Research & Development,0.21428571428571427,4,Medical,Male,1,Research Scientist,Divorced,0.09168833670422806,1.0,0.21428571428571427,1,0.32142857142857145,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,2.0,3.0,3.0,4,3
2929,0.35714285714285715,No,Travel_Rarely,Research & Development,0.03571428571428571,4,Life Sciences,Female,1,Sales Executive,Married,0.11281261035667277,0.125,0.07142857142857142,1,0.07142857142857142,0.5,0.1111111111111111,0.0,0.14285714285714285,3.0,4.0,2.0,3,3
2930,0.38095238095238093,No,Travel_Rarely,Research & Development,0.8928571428571429,3,Other,Female,1,Sales Executive,Married,1.0,0.75,0.14285714285714285,0,0.4642857142857143,0.75,0.6111111111111112,0.7142857142857143,0.6428571428571429,4.0,1.0,3.0,2,3
2931,0.4523809523809524,No,Travel_Rarely,Research & Development,0.75,5,Medical,Female,2,Manufacturing Director,Married,0.13136858326109987,0.25,0.21428571428571427,3,0.6071428571428571,0.75,0.16666666666666666,0.0,0.14285714285714285,3.0,1.0,2.0,3,3
2932,0.6428571428571429,No,Travel_Frequently,Sales,0.7142857142857143,1,Marketing,Male,3,Research Scientist,Married,0.08218562393656297,0.5,0.14285714285714285,0,0.32142857142857145,0.75,0.16666666666666666,0.0,0.14285714285714285,1.0,3.0,3.0,2,3
2933,0.4523809523809524,Yes,Travel_Frequently,Sales,0.03571428571428571,3,Marketing,Male,1,Laboratory Technician,Divorced,0.19210889595171596,0.75,0.0,1,0.6071428571428571,0.5,0.05555555555555555,0.0,0.0,1.0,3.0,3.0,3,3
2934,0.5,No,Travel_Frequently,Research & Development,0.75,3,Medical,Female,1,Manufacturing Director,Single,0.7676650935824585,0.0,0.5714285714285714,1,0.7142857142857143,0.5,1.0,1.0,0.5714285714285714,3.0,3.0,3.0,3,3
2935,0.2619047619047619,No,Travel_Rarely,Sales,0.10714285714285714,3,Other,Female,2,Human Resources,Single,0.16244502231211275,0.125,0.5,0,0.21428571428571427,0.5,0.3333333333333333,0.14285714285714285,0.35714285714285715,3.0,4.0,3.0,2,3
2936,0.5714285714285714,No,Travel_Rarely,Research & Development,0.14285714285714285,4,Medical,Female,1,Research Scientist,Single,0.3223217438762079,0.375,0.42857142857142855,1,0.35714285714285715,1.0,0.16666666666666666,0.0,0.14285714285714285,4.0,1.0,3.0,3,3
2937,0.2619047619047619,No,Travel_Rarely,Research & Development,0.03571428571428571,4,Medical,Male,1,Laboratory Technician,Divorced,0.1072265562297345,0.25,0.2857142857142857,0,0.35714285714285715,0.5,0.16666666666666666,0.0,0.14285714285714285,4.0,4.0,3.0,2,3
2938,0.16666666666666666,No,Travel_Rarely,Research & Development,0.8571428571428571,2,Life Sciences,Male,2,Sales Executive,Married,0.17291084786028443,0.0,0.6428571428571429,0,0.17857142857142858,1.0,0.2222222222222222,0.14285714285714285,0.14285714285714285,1.0,3.0,3.0,3,4
2939,0.5714285714285714,No,Travel_Rarely,Sales,0.6071428571428571,2,Medical,Male,1,Laboratory Technician,Divorced,0.08918424347491091,0.0,0.21428571428571427,1,0.35714285714285715,0.5,0.5,1.0,0.5714285714285714,4.0,1.0,3.0,2,3
2940,0.5238095238095238,No,Travel_Rarely,Research & Development,0.9642857142857143,3,Medical,Male,2,Laboratory Technician,Divorced,0.28630132588526114,0.0,0.07142857142857142,0,0.7857142857142857,1.0,1.0,0.42857142857142855,0.6428571428571429,1.0,3.0,3.0,4,3
2941,0.7857142857142857,No,Travel_Rarely,Sales,0.17857142857142858,2,Life Sciences,Female,1,Healthcare Representative,Married,0.7773604289062249,0.125,0.0,0,0.03571428571428571,1.0,0.05555555555555555,0.0,0.0,3.0,4.0,2.0,3,3
2942,0.30952380952380953,Yes,Travel_Frequently,Research & Development,0.32142857142857145,1,Life Sciences,Female,1,Research Scientist,Single,0.20417990946739864,0.0,0.8571428571428571,1,0.21428571428571427,0.75,0.2777777777777778,0.14285714285714285,0.2857142857142857,3.0,2.0,4.0,2,4
2943,0.3333333333333333,No,Travel_Frequently,Research & Development,0.5714285714285714,4,Other,Male,4,Sales Executive,Married,1.0,0.125,0.2857142857142857,3,0.17857142857142858,0.5,0.2777777777777778,0.0,0.21428571428571427,2.0,2.0,1.0,3,3
2944,0.47619047619047616,No,Non-Travel,Research & Development,0.03571428571428571,5,Life Sciences,Male,3,Human Resources,Married,0.469485376737616,0.375,0.0,3,0.4642857142857143,1.0,0.4444444444444444,1.0,0.35714285714285715,4.0,4.0,3.0,2,3
2945,0.3333333333333333,No,Travel_Rarely,Research & Development,0.32142857142857145,1,Medical,Male,1,Sales Executive,Single,0.08558862242768628,0.5,0.07142857142857142,2,0.32142857142857145,0.5,0.3333333333333333,0.0,0.2857142857142857,4.0,1.0,3.0,3,3
2946,0.6666666666666666,No,Travel_Rarely,Research & Development,0.25,3,Life Sciences,Female,4,Research Director,Married,0.19660342226074673,0.375,0.14285714285714285,0,1.0,1.0,0.3888888888888889,1.0,0.5,3.0,2.0,2.0,3,3
2947,0.23809523809523808,Yes,Travel_Rarely,Research & Development,0.35714285714285715,2,Medical,Male,2,Sales Executive,Single,0.3084529198369129,0.25,0.6428571428571429,1,0.17857142857142858,0.5,0.0,0.0,0.0,1.0,3.0,1.0,3,4
2948,0.2619047619047619,No,Travel_Rarely,Research & Development,0.6071428571428571,3,Life Sciences,Male,2,Sales Executive,Married,0.13701884490673857,0.25,0.7857142857142857,3,0.35714285714285715,0.5,0.0,0.0,0.0,1.0,2.0,3.0,3,4
2949,0.30952380952380953,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Male,3,Laboratory Technician,Married,0.06645478185495522,0.0,0.7142857142857143,0,0.35714285714285715,0.5,0.5,1.0,0.5714285714285714,2.0,4.0,3.0,3,4
2950,0.16666666666666666,No,Non-Travel,Research & Development,0.21428571428571427,4,Medical,Female,4,Laboratory Technician,Divorced,0.799704645413978,0.125,0.14285714285714285,1,0.21428571428571427,0.5,0.3333333333333333,0.14285714285714285,0.35714285714285715,2.0,1.0,3.0,3,3
2951,0.6428571428571429,No,Travel_Rarely,Research & Development,0.5714285714285714,2,Medical,Male,2,Laboratory Technician,Married,0.44829689556647084,0.0,0.14285714285714285,2,0.75,0.5,1.0,0.5714285714285714,0.7142857142857143,3.0,4.0,3.0,2,3
2952,0.42857142857142855,No,Travel_Rarely,Research & Development,0.9642857142857143,1,Life Sciences,Male,1,Laboratory Technician,Married,0.1520434042826415,0.0,0.07142857142857142,2,0.5714285714285714,0.5,0.8333333333333334,1.0,0.7857142857142857,4.0,4.0,3.0,3,3
2953,0.8809523809523809,No,Travel_Rarely,Research & Development,0.4642857142857143,4,Life Sciences,Female,1,Sales Executive,Single,0.29079585219429194,0.0,0.42857142857142855,0,1.0,0.5,1.0,0.5714285714285714,0.9285714285714286,4.0,1.0,3.0,3,3
2954,0.6904761904761905,Yes,Non-Travel,Research & Development,0.0,1,Medical,Male,1,Research Scientist,Married,0.3051783363831905,0.125,0.0,2,0.35714285714285715,1.0,0.5555555555555556,1.0,0.6428571428571429,1.0,2.0,2.0,2,3
2955,0.23809523809523808,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Male,1,Manufacturing Director,Married,0.10164050210279624,0.125,0.21428571428571427,0,0.17857142857142858,0.5,0.2777777777777778,0.0,0.2857142857142857,4.0,4.0,2.0,3,3
2956,0.4523809523809524,No,Travel_Rarely,Research & Development,0.0,3,Life Sciences,Male,2,Healthcare Representative,Married,0.2784680086038075,0.5,0.0,0,0.25,0.5,0.2777777777777778,0.0,0.07142857142857142,3.0,4.0,4.0,3,3
2957,0.07142857142857142,No,Travel_Rarely,Research & Development,0.07142857142857142,2,Life Sciences,Male,1,Laboratory Technician,Single,0.20572088991620918,0.125,0.07142857142857142,3,0.10714285714285714,0.75,0.16666666666666666,0.14285714285714285,0.0,4.0,3.0,4.0,2,3
2958,0.4523809523809524,No,Non-Travel,Research & Development,0.0,3,Medical,Male,2,Sales Executive,Divorced,0.20019904330797136,0.25,0.14285714285714285,1,0.5357142857142857,0.5,0.2777777777777778,0.0,0.14285714285714285,1.0,4.0,3.0,3,3
2959,0.40476190476190477,No,Travel_Rarely,Sales,0.21428571428571427,4,Life Sciences,Male,1,Sales Representative,Divorced,0.0917525442229285,0.875,0.35714285714285715,0,0.35714285714285715,1.0,0.3888888888888889,0.8571428571428571,0.14285714285714285,2.0,2.0,2.0,2,3
2960,0.47619047619047616,No,Travel_Rarely,Research & Development,0.25,3,Life Sciences,Female,1,Manager,Divorced,0.3763202671032778,0.125,0.0,1,0.2857142857142857,1.0,0.4444444444444444,1.0,0.5,1.0,1.0,3.0,3,3
2961,0.19047619047619047,No,Travel_Frequently,Research & Development,0.0,4,Other,Male,2,Laboratory Technician,Divorced,0.6059905614947511,0.125,0.5,0,0.21428571428571427,0.75,0.3333333333333333,0.14285714285714285,0.2857142857142857,3.0,2.0,1.0,3,3
