EmployeeID,Age,Attrition,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
2079,0.5238095238095238,No,0.2857142857142857,3,1,0.22562522071334554,0.625,0.35714285714285715,1,0.17857142857142858,1.0,0.0,0.0,0.0,2.0,2.0,3.0,4,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2080,0.7619047619047619,No,0.8571428571428571,4,2,0.14080708851006452,0.25,0.9285714285714286,1,1.0,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,1.0,,3,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2081,0.23809523809523808,No,0.17857142857142858,3,2,0.08616649009599024,0.125,0.35714285714285715,0,0.21428571428571427,1.0,0.3333333333333333,0.42857142857142855,0.21428571428571427,4.0,1.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2082,0.6666666666666666,No,0.25,4,3,0.044495810459404796,0.625,0.7142857142857143,0,0.8928571428571429,0.5,0.2222222222222222,0.0,0.21428571428571427,4.0,2.0,3.0,3,4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2083,0.40476190476190477,No,0.10714285714285714,4,1,1.0,0.375,0.6428571428571429,1,0.5357142857142857,0.75,0.3888888888888889,0.14285714285714285,0.5,3.0,1.0,3.0,2,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2084,0.14285714285714285,Yes,0.9642857142857143,4,3,0.12051751260072555,0.125,0.5714285714285714,1,0.03571428571428571,1.0,0.05555555555555555,0.0,0.0,4.0,2.0,1.0,3,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2085,0.35714285714285715,No,0.2857142857142857,2,1,0.06985778034607852,0.125,0.21428571428571427,2,0.35714285714285715,1.0,0.5555555555555556,0.0,0.07142857142857142,2.0,3.0,2.0,2,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2086,0.42857142857142855,No,0.2857142857142857,2,2,0.7015313493210055,0.125,0.0,3,0.25,1.0,0.3888888888888889,0.14285714285714285,0.5,3.0,3.0,3.0,4,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2087,0.2857142857142857,No,1.0,3,1,0.09868695624257601,0.125,0.21428571428571427,1,0.35714285714285715,0.5,0.5555555555555556,1.0,0.6428571428571429,3.0,3.0,2.0,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2088,0.6190476190476191,No,0.07142857142857142,4,2,0.09984269157918392,0.125,0.07142857142857142,3,0.7142857142857143,0.75,1.0,1.0,1.0,4.0,4.0,3.0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2089,0.047619047619047616,No,0.6071428571428571,4,1,0.475328260939356,0.125,0.14285714285714285,0,0.07142857142857142,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,4.0,3.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2090,0.6666666666666666,No,0.2857142857142857,1,1,0.8416963626440657,0.25,0.7857142857142857,0,0.42857142857142855,0.75,0.3333333333333333,0.14285714285714285,0.2857142857142857,4.0,4.0,2.0,3,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2091,0.5714285714285714,No,0.14285714285714285,4,5,1.0,0.875,0.0,0,0.35714285714285715,0.75,0.2222222222222222,0.0,0.21428571428571427,4.0,1.0,4.0,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2092,1.0,No,0.03571428571428571,2,2,0.09984269157918392,0.0,0.21428571428571427,1,0.42857142857142855,0.75,0.6111111111111112,0.14285714285714285,0.6428571428571429,2.0,4.0,3.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2093,0.3333333333333333,No,0.32142857142857145,3,1,0.5943690006099714,0.125,0.0,0,0.07142857142857142,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,3.0,2.0,3.0,3,3,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2094,0.3333333333333333,No,0.2857142857142857,3,2,0.2607467334424861,0.5,0.07142857142857142,1,0.35714285714285715,1.0,0.4444444444444444,0.0,0.5,4.0,3.0,3.0,3,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2095,0.42857142857142855,No,0.07142857142857142,2,4,1.0,0.25,0.5,0,0.6071428571428571,0.5,0.3888888888888889,1.0,0.5,3.0,1.0,3.0,2,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2096,0.35714285714285715,No,0.8928571428571429,2,1,0.20681241773411665,0.0,0.07142857142857142,0,0.5357142857142857,0.0,0.7777777777777778,0.5714285714285714,0.7142857142857143,1.0,4.0,3.0,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2097,0.5238095238095238,No,0.0,3,2,0.17791903431891876,0.875,0.07142857142857142,0,0.25,0.5,0.2777777777777778,0.14285714285714285,0.21428571428571427,2.0,2.0,4.0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2098,0.16666666666666666,No,0.17857142857142858,2,1,0.11294102539407365,0.0,0.7857142857142857,1,0.17857142857142858,0.0,0.2222222222222222,0.14285714285714285,0.07142857142857142,3.0,4.0,3.0,3,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2099,0.2857142857142857,No,0.2857142857142857,3,1,0.5176410157629459,0.0,0.5714285714285714,1,0.42857142857142855,0.5,0.6111111111111112,0.7142857142857143,0.5,4.0,2.0,3.0,2,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2100,0.5714285714285714,No,0.25,2,1,0.6188962727535394,0.375,0.14285714285714285,1,0.7142857142857143,0.25,0.05555555555555555,0.0,0.0,1.0,1.0,3.0,3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2101,0.40476190476190477,No,0.0,1,2,0.8090789431442422,0.5,0.7857142857142857,2,0.5714285714285714,1.0,0.7222222222222222,0.5714285714285714,0.8571428571428571,3.0,4.0,2.0,2,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2102,0.21428571428571427,No,0.21428571428571427,3,3,0.15403383736235512,0.125,0.9285714285714286,0,0.32142857142857145,0.5,0.5,0.8571428571428571,0.5714285714285714,1.0,1.0,2.0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2103,0.8571428571428571,No,0.2857142857142857,2,2,0.1267456419146682,0.875,0.21428571428571427,1,1.0,0.5,0.2777777777777778,0.14285714285714285,0.2857142857142857,4.0,3.0,1.0,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2104,0.6190476190476191,No,0.10714285714285714,4,5,0.4252463963530129,0.125,0.7142857142857143,0,0.35714285714285715,0.75,0.5555555555555556,1.0,0.5,1.0,4.0,3.0,3,4,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2105,0.023809523809523808,Yes,0.03571428571428571,2,3,0.565989277344377,0.125,0.5,0,0.03571428571428571,0.5,0.05555555555555555,0.0,0.0,1.0,2.0,4.0,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2106,0.2619047619047619,No,0.6428571428571429,4,1,0.5740794247006324,0.125,0.6428571428571429,0,0.10714285714285714,0.75,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,4.0,3.0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2107,0.8571428571428571,No,0.2857142857142857,4,2,0.06960095027127676,0.375,0.5714285714285714,0,1.0,0.5,0.5555555555555556,0.0,0.6428571428571429,4.0,4.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2108,0.30952380952380953,No,0.7142857142857143,3,2,0.5760056502616456,0.125,0.07142857142857142,0,0.21428571428571427,0.25,0.3333333333333333,0.0,0.07142857142857142,3.0,1.0,2.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2109,0.30952380952380953,No,0.8214285714285714,1,1,0.18523869145076888,0.125,0.07142857142857142,0,0.35714285714285715,0.75,0.5555555555555556,0.14285714285714285,0.5714285714285714,3.0,1.0,3.0,4,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2110,0.9761904761904762,No,0.07142857142857142,4,1,0.19531927188673795,0.625,0.35714285714285715,3,0.4642857142857143,0.75,0.3333333333333333,0.0,0.35714285714285715,3.0,4.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2111,0.5952380952380952,No,0.35714285714285715,2,3,1.0,0.375,0.42857142857142855,1,0.8928571428571429,0.75,0.4444444444444444,0.0,0.5,3.0,4.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2112,0.7380952380952381,No,0.4642857142857143,4,2,0.3352274551349963,0.25,0.21428571428571427,0,0.8214285714285714,0.5,0.05555555555555555,0.0,0.0,1.0,3.0,4.0,2,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2113,0.42857142857142855,No,0.14285714285714285,2,1,0.23808147934123086,0.125,0.5714285714285714,1,0.42857142857142855,0.75,0.6111111111111112,0.0,0.5,3.0,2.0,2.0,3,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2114,0.7142857142857143,No,0.0,4,2,0.7851295386689782,0.625,0.14285714285714285,1,0.25,0.5,0.05555555555555555,0.0,0.0,4.0,2.0,2.0,4,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2115,0.21428571428571427,No,0.17857142857142858,4,2,0.17631384635140776,0.125,0.5714285714285714,0,0.17857142857142858,0.5,0.2777777777777778,0.0,0.21428571428571427,1.0,3.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2116,0.2619047619047619,No,0.5714285714285714,4,1,0.35782850171755115,0.125,0.5714285714285714,1,0.21428571428571427,0.75,0.3333333333333333,0.14285714285714285,0.0,3.0,4.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2117,0.7142857142857143,No,0.0,1,2,0.41073549712671353,0.75,0.21428571428571427,2,0.8928571428571429,0.5,0.05555555555555555,0.0,0.0,4.0,4.0,4.0,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2118,0.2619047619047619,No,0.07142857142857142,3,2,0.24373174098686956,0.375,0.35714285714285715,1,0.32142857142857145,0.5,0.3888888888888889,0.14285714285714285,0.5,4.0,4.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2119,0.38095238095238093,No,0.2857142857142857,4,2,0.11120742238916177,0.0,0.2857142857142857,1,0.07142857142857142,0.75,0.05555555555555555,0.0,0.0,3.0,3.0,2.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2120,0.6190476190476191,No,0.10714285714285714,3,1,0.20886705833253075,0.875,0.5,0,0.9285714285714286,0.5,1.0,0.42857142857142855,0.7142857142857143,2.0,2.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2121,0.35714285714285715,No,0.25,2,2,0.9743490962791743,0.0,0.14285714285714285,1,0.35714285714285715,0.5,0.5,0.0,0.5714285714285714,4.0,3.0,3.0,4,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2122,0.023809523809523808,No,0.03571428571428571,4,3,0.6772609072522392,0.125,0.7857142857142857,0,0.03571428571428571,0.0,0.05555555555555555,0.0,0.07142857142857142,2.0,4.0,3.0,3,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2123,0.11904761904761904,No,0.03571428571428571,3,3,0.05579633375068221,0.125,0.14285714285714285,1,0.03571428571428571,0.5,0.05555555555555555,0.0,0.07142857142857142,4.0,3.0,3.0,3,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2124,0.16666666666666666,Yes,0.0,1,1,0.6371312080644643,0.125,0.0,1,0.03571428571428571,0.75,0.05555555555555555,0.14285714285714285,0.0,3.0,4.0,3.0,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2125,0.19047619047619047,No,0.2857142857142857,3,2,0.37253202349995185,0.125,0.0,1,0.2857142857142857,1.0,0.4444444444444444,0.2857142857142857,0.14285714285714285,3.0,4.0,2.0,3,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2126,0.6428571428571429,Yes,0.39285714285714285,3,2,0.2116921891553501,0.25,0.0,2,0.9285714285714286,0.75,1.0,0.14285714285714285,0.7857142857142857,1.0,2.0,3.0,3,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2127,0.8809523809523809,No,0.9285714285714286,3,2,0.24719894699669331,0.125,0.9285714285714286,1,1.0,0.75,1.0,1.0,0.0,4.0,2.0,3.0,4,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2128,0.07142857142857142,Yes,0.6785714285714286,2,4,0.27789014093550357,0.125,0.21428571428571427,1,0.07142857142857142,0.5,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,3.0,1.0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2129,0.6666666666666666,No,0.0,4,1,0.0854602073902854,0.25,0.14285714285714285,1,0.9285714285714286,0.5,0.6111111111111112,0.0,0.5714285714285714,4.0,2.0,3.0,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2130,0.38095238095238093,No,0.42857142857142855,4,3,0.4161931362162509,0.0,0.21428571428571427,1,0.14285714285714285,0.75,0.16666666666666666,0.0,0.14285714285714285,3.0,1.0,3.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2131,0.7857142857142857,No,0.4642857142857143,3,2,0.6111271629907862,0.5,0.21428571428571427,0,1.0,0.75,1.0,1.0,0.7142857142857143,4.0,2.0,2.0,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2132,0.9761904761904762,No,0.10714285714285714,2,2,1.0,0.75,0.7142857142857143,1,0.8928571428571429,0.5,0.5,0.7142857142857143,0.2857142857142857,4.0,4.0,2.0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2133,0.38095238095238093,No,0.4642857142857143,4,3,0.5024238338309416,0.5,0.14285714285714285,1,0.5357142857142857,0.25,0.6111111111111112,0.7142857142857143,0.7142857142857143,3.0,2.0,4.0,3,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2134,0.23809523809523808,No,0.03571428571428571,3,1,0.2932999454236091,0.0,0.5714285714285714,0,0.17857142857142858,0.75,0.2222222222222222,0.0,0.14285714285714285,4.0,3.0,2.0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2135,0.6190476190476191,No,0.07142857142857142,4,2,0.23743940415422646,0.125,0.42857142857142855,0,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,3.0,1.0,2.0,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2136,0.38095238095238093,No,0.0,3,2,0.0893126585123118,0.5,0.5,1,0.5,0.75,0.5555555555555556,0.14285714285714285,0.5714285714285714,3.0,2.0,4.0,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2137,0.40476190476190477,No,0.2857142857142857,3,4,0.565989277344377,0.0,0.5714285714285714,0,0.14285714285714285,0.5,0.16666666666666666,0.2857142857142857,0.14285714285714285,3.0,3.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2138,0.5714285714285714,No,0.7857142857142857,4,1,0.34916048669299177,0.75,0.14285714285714285,0,0.6428571428571429,0.75,0.05555555555555555,0.0,0.0,2.0,2.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2139,0.5952380952380952,No,0.21428571428571427,2,1,1.0,0.375,0.5,2,0.8214285714285714,0.75,1.0,1.0,1.0,4.0,4.0,4.0,4,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2140,0.42857142857142855,No,0.03571428571428571,4,1,0.11018010208995474,1.0,0.7142857142857143,1,0.6428571428571429,1.0,0.8888888888888888,0.7142857142857143,0.8571428571428571,3.0,2.0,3.0,2,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2141,0.6190476190476191,Yes,0.7142857142857143,4,2,0.33792417092041477,0.125,0.5714285714285714,1,0.35714285714285715,0.75,0.5555555555555556,0.0,0.35714285714285715,1.0,4.0,3.0,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2142,0.23809523809523808,No,0.03571428571428571,3,2,0.07178400590709172,0.125,0.21428571428571427,0,0.07142857142857142,0.75,0.1111111111111111,0.2857142857142857,0.14285714285714285,4.0,4.0,3.0,3,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2143,0.7857142857142857,No,0.7142857142857143,4,2,1.0,0.0,0.42857142857142855,0,0.2857142857142857,0.75,0.3888888888888889,1.0,0.5,2.0,3.0,,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2144,0.2857142857142857,No,0.03571428571428571,4,1,0.06979357282737808,0.875,0.0,3,0.35714285714285715,0.5,0.4444444444444444,0.14285714285714285,0.5,3.0,3.0,3.0,3,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2145,0.2619047619047619,Yes,1.0,4,1,0.12051751260072555,0.375,0.14285714285714285,0,0.35714285714285715,1.0,0.3888888888888889,1.0,0.5,2.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2146,0.23809523809523808,No,0.0,4,2,0.06574849914925038,0.25,0.2857142857142857,1,0.17857142857142858,1.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,1.0,2.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2147,0.16666666666666666,No,0.6071428571428571,2,1,0.16777424636424926,0.125,1.0,0,0.07142857142857142,0.0,0.1111111111111111,0.2857142857142857,0.07142857142857142,4.0,2.0,2.0,3,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2148,0.3333333333333333,No,0.32142857142857145,4,1,0.207005040290218,0.125,0.0,0,0.35714285714285715,1.0,0.5555555555555556,0.0,0.5714285714285714,3.0,4.0,4.0,3,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2149,0.6428571428571429,No,0.6428571428571429,3,3,0.1715624899675752,0.375,0.42857142857142855,1,0.7857142857142857,0.5,0.0,0.0,0.0,,2.0,3.0,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2150,0.5,No,1.0,1,1,0.28578766573565767,0.75,0.14285714285714285,2,0.75,0.75,1.0,1.0,0.14285714285714285,3.0,2.0,3.0,3,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2151,0.9523809523809523,No,0.9285714285714286,3,2,0.07563645702911811,0.125,0.5,1,0.07142857142857142,0.25,0.1111111111111111,0.2857142857142857,0.14285714285714285,1.0,3.0,3.0,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2152,0.3333333333333333,Yes,0.14285714285714285,3,1,0.5517352081928794,0.125,0.14285714285714285,1,0.35714285714285715,0.75,0.5555555555555556,0.14285714285714285,0.07142857142857142,4.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2153,0.5,Yes,0.6071428571428571,2,2,0.11730713666570355,0.0,0.6428571428571429,0,0.21428571428571427,0.75,0.2777777777777778,0.0,0.21428571428571427,3.0,1.0,3.0,2,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2154,0.2857142857142857,No,0.2857142857142857,1,4,0.19775915759735466,0.0,0.5,0,0.35714285714285715,0.5,0.5,0.8571428571428571,0.5,1.0,4.0,3.0,4,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2155,0.42857142857142855,No,0.0,3,2,1.0,0.375,0.07142857142857142,0,0.35714285714285715,1.0,0.3888888888888889,0.14285714285714285,0.5,4.0,3.0,3.0,2,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2156,0.6666666666666666,No,0.10714285714285714,3,1,0.10337410510770811,0.75,0.07142857142857142,1,0.35714285714285715,0.75,0.3888888888888889,0.7142857142857143,0.5,4.0,1.0,4.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2157,0.23809523809523808,No,0.0,3,5,0.299849112331054,0.0,0.14285714285714285,0,0.35714285714285715,0.5,0.5,1.0,0.35714285714285715,3.0,4.0,3.0,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2158,0.7619047619047619,No,0.6785714285714286,2,5,0.9241388166554304,0.5,0.7142857142857143,0,0.8928571428571429,0.75,0.16666666666666666,0.14285714285714285,0.14285714285714285,4.0,1.0,3.0,2,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2159,0.5238095238095238,Yes,0.25,1,1,0.31949661305338856,0.25,0.14285714285714285,3,0.32142857142857145,0.25,0.2777777777777778,0.14285714285714285,0.0,4.0,2.0,3.0,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2160,0.8095238095238095,Yes,0.07142857142857142,2,3,0.10080580435969053,1.0,0.5714285714285714,1,0.35714285714285715,0.25,0.4444444444444444,1.0,0.5,2.0,2.0,2.0,3,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2161,0.2857142857142857,No,0.17857142857142858,4,1,0.1304696779992937,0.125,0.0,1,0.32142857142857145,0.5,0.5,0.0,0.5714285714285714,2.0,1.0,3.0,2,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2162,0.5,No,0.8928571428571429,1,2,0.1565379305916723,0.0,0.21428571428571427,0,0.32142857142857145,1.0,0.4444444444444444,0.14285714285714285,0.5,1.0,3.0,3.0,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2163,0.30952380952380953,No,0.0,2,1,1.0,0.125,0.07142857142857142,1,0.35714285714285715,0.25,0.5555555555555556,1.0,0.42857142857142855,4.0,3.0,2.0,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2164,0.5476190476190477,No,0.17857142857142858,3,1,0.11326206298757585,0.125,0.0,0,0.6785714285714286,0.75,1.0,1.0,0.6428571428571429,3.0,2.0,3.0,3,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2165,0.30952380952380953,Yes,0.07142857142857142,1,1,0.39134482647918073,0.125,0.21428571428571427,1,0.10714285714285714,0.75,0.16666666666666666,0.2857142857142857,0.14285714285714285,4.0,2.0,4.0,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2166,0.6190476190476191,Yes,0.14285714285714285,3,1,0.34113454685543676,0.5,0.0,1,0.35714285714285715,0.5,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,1.0,4.0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2167,0.5714285714285714,No,0.10714285714285714,3,2,0.06895887508427237,0.0,0.07142857142857142,2,0.75,0.75,1.0,0.2857142857142857,0.7142857142857143,3.0,3.0,2.0,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2168,0.8809523809523809,No,0.35714285714285715,3,2,0.47333782785964235,0.5,0.2857142857142857,1,0.8214285714285714,0.75,1.0,1.0,0.7857142857142857,4.0,3.0,3.0,3,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
